Date,R,CGDP,CPIR,INVR,HP,IR,ROP,IROR,LSOI,RGDP,RGDP.1,MA,TOBQ,CGDP_change,HP_change,IR_change,LSOI_change
1970Q3,1.0,90.6,1.035375323554777,0.007123535687728388,1.561011847955296,5.294624676445223,18.358,-16.431210735006538,113.18,5357.077,0.9214673849564649,44.1,0.6296,0.3999999999999915,0.8284630233861279,0.014449698317481996,-0.519999999999996
1970Q4,0.0,91.4,1.451750640478222,-0.025574626546248317,1.263789139447713,3.8982493595217775,18.701,-64.10358002064791,113.699,5299.672,-1.0715731732062197,45.4,0.6842,0.8000000000000114,-0.2972227085075829,-1.3963753169234456,0.5189999999999912
1971Q1,0.0,90.9,0.8417508417508213,0.01699940699743041,2.694829073432592,2.9982491582491786,18.799,126.05257071399998,111.541,5443.619,2.716149225838893,51.2,0.7342,-0.5,1.431039933984879,-0.9000002012725989,-2.1580000000000013
1971Q2,0.0,91.8,0.9181969949916712,0.02201706079257093,2.6751179158618577,3.3318030050083287,18.849,0.5686339686841047,111.502,5473.059,0.5408166883097643,53.8,0.7203,0.8999999999999915,-0.019711157570734272,0.3335538467591501,-0.03900000000000148
1971Q3,0.0,92.1,0.9925558312654958,0.012403723230039354,1.0805990359583628,4.017444168734504,18.937,7.802701054660607,110.939,5518.072,0.8224468254407702,55.1,0.6915,0.29999999999999716,-1.5945188799034948,0.6856411637261752,-0.5630000000000024
1971Q4,0.0,92.5,0.7371007371007376,0.02880310572618261,2.378419249233588,3.492899262899263,19.075,33.84431844540505,112.253,5531.032,0.234864641128274,57.6,0.7304,0.4000000000000057,1.2978202132752252,-0.5245449058352412,1.3140000000000072
1972Q1,0.0,92.5,0.8130081300813163,0.04908554213201066,0.2992953375711593,2.626991869918684,19.321,31.620192882318698,112.234,5632.649,1.8372159119672384,59.8,0.7495,0.0,-2.0791239116624287,-0.8659073929805787,-0.019000000000005457
1972Q2,0.0,93.7,0.6451612903225712,0.025826226528204765,2.8023338261222275,3.124838709677429,19.651,8.83344371896453,110.916,5760.47,2.2692875057543915,58.6,0.7365,1.2000000000000028,2.503038488551068,0.4978468397587448,-1.3179999999999978
1972Q3,0.0,93.9,0.8012820512820484,0.020387772991620645,1.9676917918951544,3.418717948717952,20.137,37.52645446494692,111.069,5814.854,0.9440896315751957,65.1,0.7377,0.20000000000000284,-0.8346420342270731,0.2938792390405234,0.1530000000000058
1972Q4,0.0,94.6,1.0333863275039823,0.050131170558675775,2.162220935975645,3.826613672496018,20.794,53.5930505030591,111.527,5912.22,1.6744358499800605,70.5,0.8282,0.6999999999999886,0.1945291440804906,0.4078957237780658,0.4579999999999984
